"","Mentalizing","MentQuad","Security","CREDs","Reflection"
"38",0.00446810035423182,0.00623885472214547,-0.0134075586681271,0.30890338494717,0.117185371730964
"39",0.0339874302576689,0.0144915652799686,-0.0137461967139751,0.290873683858255,0.07753841219616
"40",0.0671250737155157,0.0249274201355209,0.0281991766103533,0.251890478718171,0.119167644065623
"41",0.0886504240256761,-0.00082817356860054,0.0537758621318593,0.325075664375832,0.196169036162411
"42",0.0851526960453514,0.0333183749163614,-0.0179091210507092,0.282382240184864,0.152798541545281
"43",0.0477615256194417,0.00733973905452487,0.0394684584259789,0.318252280262056,0.129804959764088
"44",0.059540784156303,-0.00263938390362742,-0.0472912028649198,0.26650730365721,0.109797222758084
"45",0.0677690901707626,0.00298338032537706,0.0129076239153238,0.315107580358816,0.119962270224419
"46",0.0258942447430568,0.00646659781966431,-0.0127634670813777,0.324019540314917,0.124384848026579
"47",0.0755420975132176,-0.0072825292989249,0.0446924635429931,0.304565073546,0.0939939807982596
"48",0.0566190063006679,0.0242537698339114,0.0193972588748793,0.270391113977502,0.139886062875084
"49",-0.0019433518752753,0.0232743667461787,0.00871122751398624,0.299949953651859,0.125311769890543
"50",0.0983000979186441,-0.000849240380309391,-0.0202468511254687,0.271137351177807,0.152910729977978
"51",0.0578241741070602,0.00586551157705675,0.00764100793887351,0.295260533676218,0.10720261892137
"52",0.0828377478870318,0.018318263298847,0.028586457979272,0.295448900379228,0.148647527900986
"53",0.0775819904657121,0.0124524212812975,-0.0353281676651628,0.316027911759671,0.145079352517659
"54",0.0824026519834515,0.00141588291356711,-0.030560902678219,0.309717619872486,0.137997635521424
"55",0.0813614688276336,0.00300646873268453,-0.0214477237547053,0.289097204147583,0.132898592899259
"56",0.0406013754743501,-0.0112430039972028,0.0289917371068909,0.289355445241499,0.14157833718818
"57",0.0511446535607374,0.0125359433830246,-0.0229849571447904,0.255716524456043,0.141618233113796
"58",0.0788551496923724,0.0114567573889089,-0.0237239316684631,0.255101274965127,0.101707854618553
"59",0.040640161102593,0.0270019734331287,0.0115450591785696,0.299446214389923,0.172348652607975
"60",0.0616046469207098,-0.0388407891743773,0.0236994379662318,0.2974170241721,0.165264545420575
"61",0.0893089108472792,0.0201607651223639,0.044023543079963,0.239719477737261,0.117533794955566
"62",0.0391972924769691,0.0324250824843904,-0.00893739079323091,0.329080925741579,0.143125671143678
"63",0.0841932043392132,0.000715707900698137,0.00455632197765988,0.296203984070679,0.172118080507112
"64",0.0230866503346782,-0.0201648033954979,0.0423810277080737,0.258235069515172,0.0978178872617135
"65",0.0617579327661535,0.0106956011523715,-0.0209107890057177,0.286324367912613,0.191275634658577
"66",0.0703965069652766,0.0183128572305133,-0.0292039773341926,0.275261733533937,0.138714344293564
"67",0.0336601551632395,-0.000228776563967287,-0.0126652466562124,0.297147172706342,0.0891958400267655
"68",0.037851882173522,-0.0138079997107384,0.0140730326284061,0.293489066066999,0.111393492805718
"69",0.06700121396167,-0.00392137889807876,-0.0523096496792785,0.288461044081013,0.172216291919276
"70",0.0803718560147327,0.0088522984162371,0.00541642723620039,0.328693138268946,0.162503781252255
"71",0.117882589091295,-0.013069481798058,0.00438063773461613,0.280042051361363,0.138136975394093
"72",0.0432040020935019,0.0168257156096143,0.0448200477891613,0.263026135079807,0.121064067321114
"73",0.103678100928897,-0.0185399289387563,0.00997602553203147,0.306018401869976,0.130797473366189
"74",0.0993253305328192,0.0284996037929457,0.0325667805776269,0.302738251303764,0.145875428828024
"75",0.0517795157522436,0.0147256516969864,0.0216005303454915,0.304221809192151,0.186489320743186
"76",0.0687583727780586,0.0139114022046931,0.0278135403673913,0.264636506306217,0.150903834567015
"77",0.0700977051483816,0.000474538430907459,-0.0100667995421078,0.300736063844181,0.0718995925351956
"78",0.059707636312063,0.0100140752065588,-0.0157893887322894,0.224439001775323,0.112713384424822
"79",0.0446574296507303,0.0252344798631637,-0.0364036329802461,0.298762637674084,0.0895132107492525
"80",0.0626384242976157,0.0217653282892693,-0.0557468339751874,0.282009717793676,0.0993707141541893
"81",0.0393260641496114,-0.00510060885429859,0.00899692765889716,0.24137291383333,0.0993970382587006
"82",0.025956370800309,-0.00256582800194992,0.00840606105255693,0.261206372780494,0.139970480951589
"83",0.0464484270500743,0.0176237985841869,0.0105212839092252,0.303726119592627,0.149570677787836
"84",0.0850029587078182,-0.00258564229944862,-0.0186649038959169,0.303741458610843,0.102795683794369
"85",0.0100745388640551,0.00849993219764188,-0.0331080438326196,0.278307130562537,0.178926261104074
"86",0.0226461428494424,-0.0243644116548573,-0.0292101029506368,0.311639393873226,0.141558694667779
"87",0.044028297767219,-0.000281604374198524,-0.00459212618958012,0.3039438885542,0.119308277138775
"88",0.0586086936202548,0.0168000201838514,-0.0241258625745252,0.275882417602522,0.179345612191148
"89",0.0576259715832402,0.0110894537788071,0.0440718050125675,0.299238032590831,0.126647754445809
"90",0.061119615619174,-0.00656717889220351,-0.0227641523465572,0.252034814828171,0.167021240074322
"91",0.0833528838250168,-0.016411362326556,0.0539692400737508,0.249210617275928,0.15958438459198
"92",0.039424754053802,0.0102226152024577,-0.0330931246635692,0.269900816904765,0.0478330883506956
"93",-0.0203576027165303,-0.0178981625199836,-0.00297422286350478,0.282814396201964,0.0896071348299668
"94",0.0627591602404487,0.0209102077861936,-0.0728105768810473,0.290004861564372,0.126412646811489
"95",0.0669441187920113,0.0154480694764682,0.017401656900953,0.272197477258241,0.111799478040615
"96",0.0639580744565181,0.0252030515490415,0.0277105440303334,0.288895321035169,0.118764445257096
"97",0.0456611644743034,0.0222117709583635,0.00120876948266806,0.255873182517467,0.0820389800599253
"98",0.0914677078814224,0.0221516019757885,-0.0329418072571259,0.319566369317163,0.171684350681932
"99",0.0967356824727978,0.0045388841770201,-0.0380467920477706,0.259125877430701,0.14783911086591
"100",0.0586771747719719,0.00359393641584096,-0.00432902967207731,0.284438635710929,0.123176988620277
"101",0.0772660253184784,-0.00567070036783775,-0.0379961207389189,0.256057103087427,0.145794136135452
"102",0.0410917967756358,0.0153692967155029,0.0349545524853431,0.252708876820291,0.144232888693809
"103",0.0822720059204076,0.000809902293123821,-0.0367474587334614,0.262738769010233,0.146781265840301
"104",0.0911799968952201,0.0208142112343678,-0.0485334223055643,0.325598183464291,0.212403490615694
"105",0.0634514317861829,0.0076635030117157,0.014296951934876,0.293827237584189,0.165336529717067
"106",0.0830272173691814,0.0263241043075605,-0.0133829571941921,0.25892970739023,0.135306629334452
"107",0.0642533561537848,0.00208098134582483,-0.0216942071752895,0.257244461037982,0.116134016773815
"108",0.0422543506410352,0.00265907703731556,0.0106062562952876,0.274758790229685,0.103025870356264
"109",0.0890171788798734,0.0213016220969652,0.00371551976581335,0.275862677773365,0.0890037028483557
"110",0.0455952290718164,-0.000367666544819633,0.0471844936824519,0.309611587813436,0.136607580713414
"111",0.0649104915284154,0.00487660660947345,-0.00921044017263527,0.253398590147078,0.10952259249924
"112",0.056863599409888,0.0131248347644964,-0.0285127440374787,0.239073300435867,0.160712471938629
"113",0.0649534232328223,-0.0127968482113612,-0.0013388534858788,0.283786574621201,0.114406464817288
"114",0.0342046829121586,0.00750964056054613,-0.00889330793669369,0.266685017923259,0.208415627029273
"115",0.088806493319203,0.00648799003639919,-0.00390395286263551,0.279749932057593,0.156246280721067
"116",0.0559963526507779,0.0164558939990294,-0.0139778879531491,0.301866711193295,0.119856076679816
"117",0.0568882571210885,0.0254724772492624,-0.0240394765547828,0.251927250141505,0.143423502477339
"118",0.0230152160437727,0.0144594590464304,-0.00872984854969385,0.267463536765584,0.138367391181723
"119",0.0546393539153812,-0.0210916521062679,0.0100385487915518,0.268878795463327,0.140438105771602
"120",0.0580271574354866,0.0149277932102713,0.0348561343075883,0.260401328945254,0.110502163206524
"121",0.0725589707025993,-0.0146624716002185,0.00118766892788378,0.279425729665614,0.0830774706309813
"122",0.0804038803693415,0.0024136657467577,-0.00639886902081529,0.273449864759874,0.210013028590937
"123",0.0118040437847861,0.00850162620617562,-0.0051880353797533,0.298442642440131,0.139545074136212
"124",0.0469958170321369,0.0021567485037463,-0.0181739488137021,0.286801288463333,0.202136737388001
"125",0.0493644206207504,0.00243836682581158,-0.0173574262860239,0.310307681112492,0.127892288643727
"126",0.0577995281380868,-0.00388695951134984,0.0109444845537873,0.286770117522198,0.0864696729827111
"127",0.0475356761183472,0.00605289348878019,-0.0512063162333566,0.318227570886815,0.147207274706818
"128",0.0724619474337652,0.00862433973461657,-0.00745642784597522,0.317794228386125,0.131082625461888
"129",0.0371369174156016,-0.0272318660604994,0.038874891830554,0.271804581047177,0.144442706599069
"130",0.0890015589166837,0.00138888850797683,0.0341716775565429,0.269150118705057,0.0984286589788261
"131",0.0480643512175848,0.0261499958259103,-0.00900082851296912,0.330318699761232,0.119998406899652
"132",0.0818672328907751,0.0169006866598151,0.0319011288826,0.273211680701773,0.108333051369449
"133",0.0613606659312611,0.0303409540677628,0.0290433724194401,0.306192362367702,0.129043202570389
"134",0.02294909934083,0.0334263506675917,-0.0107522541382153,0.24865578430464,0.136194682926008
"135",0.0787963981260992,0.0567755202189388,-0.0136000960321508,0.282071559552406,0.128695602468812
"136",-0.0222707538241567,0.0323448827179502,-0.0158043042239919,0.313485178709239,0.11131556829844
"137",0.0728975815410019,0.026505703779828,-0.0235420844756752,0.257864299161952,0.0998350152407894
"138",0.0813797243535825,-0.0247469791541181,-0.0861448393729162,0.262663274105526,0.124020963750964
"139",0.0809530920119327,-0.0253694005319163,0.0250611653382604,0.2652721372072,0.140920316833133
"140",0.10235919884441,0.00914078602689705,-0.0197248998037256,0.260359041296488,0.0691757255198235
"141",0.103922265340828,0.00796472427396184,0.0131460257430178,0.242443984236455,0.0626320908815099
"142",0.0755818717951949,0.00539927798149717,0.0348223016741281,0.268928807398592,0.109329593902669
"143",0.107490554495682,0.0127406437142521,0.0205863221839419,0.226617278253196,0.128070241976291
"144",0.0930538262578806,0.0344236668631392,0.0169742028134926,0.296191948960775,0.174388926459335
"145",0.0603991504424906,0.0148010908510342,-0.0363311961539671,0.28984457836063,0.200570876552289
"146",0.0804004525401143,0.0292013225294457,0.0265115024440861,0.281461311486656,0.10490336825579
"147",0.0566148764466866,0.0119782117050699,-0.00845296981400133,0.296779822293405,0.129160789092933
"148",0.119294131462777,-0.022884404234886,-0.0460587923029041,0.281028907245975,0.184323502856325
"149",0.0677255982951706,0.00531072604279169,-0.0218106090417851,0.302519254712729,0.125970809192539
"150",0.0856624441676015,0.00859611874939285,-0.0246786624734025,0.285884196771631,0.11211869236632
"151",0.0886588434086768,0.0196485065237779,0.0135188453598024,0.296286253074093,0.10279603957089
"152",0.0367898924319161,-0.00175998091500044,-0.0177375596202119,0.281507419587519,0.117973705709165
"153",0.0769633785129297,-0.00474348547574085,-0.0132829007603028,0.293804532084579,0.0929484770052054
"154",0.0389869361585098,0.0500198225443112,0.0326695555790656,0.310520738538395,0.145457116820302
"155",0.0538711536978035,-0.0239974660977023,0.0242211864662561,0.25223997212806,0.127389165339996
"156",0.0657429514968451,0.0101681509166375,-0.0791330835401761,0.254380754047,0.146746038560475
"157",0.0198807857418928,0.0338808802775532,-0.0586084743155067,0.319274593678693,0.172818063602375
"158",0.0200497760517367,-0.00697355408895572,-0.0451580735276066,0.239875028217016,0.152178929348315
"159",0.00548073966144371,0.00703147104892199,0.033539500553905,0.280033334416571,0.121322909438929
"160",0.0898339447580485,-0.0100439302996098,0.0516800248586315,0.271468225215244,0.11151035177416
"161",0.0848364054830738,-0.00567516269000458,0.0104979301033386,0.257274672242334,0.150426812094558
"162",0.0693066188994435,0.0347053500908726,0.0128986065845472,0.264333808667974,0.132560550306481
"163",0.0564153681364728,-0.0283144095128724,-0.00297562962239292,0.248031258179261,0.16423140336632
"164",0.0728724076223408,-0.00934493314297648,0.0354382463907683,0.271943949062793,0.141750974241388
"165",0.0788432682080131,0.020594108252722,0.0607151645118393,0.272657524439859,0.112003407667958
"166",0.0288660656006739,0.0249593012928801,-0.0472326832983825,0.311716441767109,0.193829699417361
"167",0.0522722203172927,0.0320847656674119,0.00697353894256477,0.28378469473349,0.0990766207604618
"168",0.0620698569248541,-0.00352482045943205,-0.0468462549557338,0.26943522685045,0.141618513840744
"169",0.0220259377096077,-0.00605546997217702,0.0078980553618408,0.275325848578205,0.140391007734678
"170",0.0839247037623752,0.0158476389825537,0.0013933360304136,0.275425786880695,0.136015486137817
"171",0.0432506605706351,0.0131527356379715,0.0253534107806937,0.258238076651804,0.119555729879417
"172",0.0350255275208029,0.00753850840552732,-0.0275377479494923,0.292164671045961,0.143037659822942
"173",0.0629165937404765,0.000508506272288642,-0.052187597220467,0.250103631421465,0.0947127185347512
"174",0.0211601785704574,0.00427089359297569,0.0267664108177181,0.252690230846509,0.115574477464201
"175",0.0354598490272364,0.00657970163127659,-0.00513681409384668,0.240952834497261,0.104968308029828
"176",0.0197141834752635,-0.00671312338180501,-0.054906655216068,0.307628143338716,0.123928586746498
"177",0.00863173043681719,0.0331971878893288,-0.00254683923144251,0.314361669672732,0.152745190142794
"178",0.0344357788761126,0.0241292276560844,-0.0364019950312226,0.314991233232442,0.142631366470675
"179",0.0427310960171106,0.00254683452228835,-0.0282340711629343,0.252569831360398,0.0730427230430063
"180",0.0300258881780765,0.00932251264634019,0.0209403803472074,0.261937685382928,0.133074941267573
"181",0.0739101906137676,0.00495438975771331,-0.00404291030657911,0.260216208094117,0.106683353394902
"182",0.0650148616446921,-0.0093024179384038,0.00132732110380134,0.252551823904078,0.140145581751379
"183",0.0365450715899041,0.0146281465816845,-0.0336807567992315,0.264323000180683,0.150109151904122
"184",0.0370609023316532,-0.0309910957199986,0.0145439666794984,0.291055404868211,0.145258115659382
"185",0.0421969061002351,-0.00464092382812215,-0.0201048262505601,0.310897939538318,0.137015309813912
"186",0.108888728181632,-0.00482716831754911,0.0272916399982744,0.282661379163837,0.110046670441389
"187",0.0708839985366696,-0.00896451551048185,-0.0272980551243625,0.289701042171278,0.094271041404268
"188",0.0799693997596855,0.0239371452058571,0.00702880366167863,0.265555950929107,0.173272351087875
"189",0.0932727984263829,-0.0209425177734518,0.0290181221986238,0.260639871213382,0.0556484061009129
"190",0.086438353014445,-0.0183566014718126,0.0345088906380817,0.275037911155979,0.147573765860859
"191",0.0191648551946092,0.0133350270500543,-0.0209295782466724,0.277516875559313,0.103014543443481
"192",0.0622383514973587,0.0124892169011077,-0.0140979118795622,0.286642620600709,0.0983276102916747
"193",0.0282748220153513,0.0100141545515767,-0.00974850474246506,0.26321611677213,0.14413427092043
"194",0.06788090479212,-0.0217585730130891,-0.0142496093775296,0.311254344793167,0.12112345182955
"195",0.0391592487845779,0.00851717569685251,-0.0397450632956148,0.260925641336165,0.0891823109476543
"196",0.056028224015163,-0.00656388328550028,-0.0380578296788052,0.326129238262519,0.100956057699664
"197",0.101202165333264,-0.0117160018154106,-0.0526124041533046,0.316261156953459,0.14216532132599
"198",0.0574558186540825,-0.00917391465145969,0.00246065236957367,0.264252245971973,0.112310444372695
"199",0.0753111086476615,0.0012904824529907,-0.0207165469902052,0.299545318441783,0.137928017566494
"200",0.0741581197506418,0.00614516396091754,0.00616866236989497,0.311920527804835,0.0972782965852347
"201",0.0559660151623694,0.0143550292055154,-0.0284792217133422,0.279406163718994,0.133166815251165
"202",0.0604174818878335,0.00311240152088522,-0.0395781812730908,0.258777424682237,0.177027804066916
"203",0.08582603069527,-0.00509330475656442,-0.00239681077596113,0.314812797615105,0.0925274325617359
"204",0.0701429366300413,-0.00106021093357961,-0.036232189274189,0.284883988014908,0.0602188845265037
"205",0.0924186402209327,-0.0120876049877268,-0.0404557069829426,0.339486158689119,0.152295509223106
"206",0.0496875536570684,0.00303227679657503,-0.0301172417632962,0.250537779689709,0.107978379124237
"207",0.108409820583262,-0.00397829268940727,-0.0529674863191252,0.273442547756163,0.150607054862001
"208",0.054929939510478,-0.00425811613406802,-0.0416581378139043,0.238692012355803,0.157909905011493
"209",0.0924415575751331,0.00531195210874558,-0.0176843302728406,0.32013564781986,0.136174576646449
"210",0.0460993586944416,-0.00857953281474281,-0.0278443172295371,0.325875657257152,0.0440789778023689
"211",0.10812154834865,0.0223676446132448,0.0131938761149751,0.295016638100053,0.139971892094186
"212",0.0878402645400324,0.00600793688025076,-0.0208661142288054,0.308221422283683,0.115258770038854
"213",0.0788478200789664,-0.00421911585979047,-0.009675209848876,0.2453626281933,0.140961593346407
"214",0.0502064819759249,0.0342460856661441,-0.0379461800418998,0.287133480998558,0.178782239967742
"215",0.127271793343385,-0.0124544525593694,0.0273278845467208,0.289107240651259,0.0889817873717304
"216",0.06738492454743,0.0249987077163133,0.027034723880422,0.230013036875355,0.117261470646075
"217",0.0506205637555229,0.0350509328087913,-0.0375031061654165,0.302603591102524,0.110927223406
"218",0.0402828539290258,-0.0185586536600073,-0.0617553971157383,0.2660024652928,0.128220915787925
"219",0.0748376844232657,-0.00230435353833429,0.0437901124038971,0.277995724757536,0.133756702019961
"220",0.0453958639508532,0.0108769171492065,0.0285263913263077,0.296149367124665,0.116909612037233
"221",0.0689111568843749,0.0301669829376751,-0.0202868093412497,0.295851479862921,0.150655574763362
"222",0.108380028174576,0.039510920722424,0.00777649425391571,0.281398500048773,0.0979921263640891
"223",0.0475403387071576,0.00334723026938742,-0.0238261290449635,0.318451087518611,0.197542134665832
"224",0.0219460041582192,0.0162249951636577,0.0207503945020881,0.321166414783113,0.156791292476414
"225",0.0587510193407325,0.00483039496443601,0.0136464742128999,0.265005886841079,0.108060194311868
"226",0.0855657923092933,0.026952534962219,0.0242571278561632,0.281459634773475,0.109687140342352
"227",0.017474289109142,0.015865946764177,0.0119130688070361,0.291358994900535,0.0824250022878631
"228",0.0973834736313976,-0.0150588833323637,-0.0659120675834163,0.273678004790162,0.0794992342632963
"229",0.0695825146747378,0.0209309577898867,-0.0100741827271652,0.252649682661196,0.071705457710122
"230",0.0752408517735572,0.00776050105886532,-0.0164549044986475,0.290172677879951,0.0997194389063284
"231",0.051169378318373,0.00234872285570359,0.0293984728523145,0.294675834018844,0.156945582999037
"232",0.0513440107914779,0.0214777512037064,0.0152354939121695,0.27132708582843,0.124419970676549
"233",0.0171218670638683,0.0163548764103408,-0.0195858672043962,0.309395814904607,0.092654223448673
"234",0.0699719375034529,-0.00294783447454001,0.00355645296660615,0.301480072138677,0.133918189326951
"235",0.0528787070884204,0.00776945618310143,-0.0273634832963929,0.325687276894535,0.105099576277931
"236",0.0713647277700541,0.014848502739292,0.00523483481016567,0.266519672510141,0.159604827921381
"237",0.0786687204326985,0.018083446625666,0.00230948042260271,0.294397147349279,0.123449083386361
"238",0.05532809839297,-0.0192662813361008,-0.00077147689964747,0.297684251813268,0.127248439031035
"239",0.0787268613426728,-0.003253560541623,-0.00643271830299347,0.255560632900433,0.112821203019803
"240",-0.0128051370462102,-0.00209392939794077,-0.00426070333848217,0.248639635085955,0.130418570076331
"241",0.103098423618727,0.00108928434743965,0.0453309704049151,0.284169657288309,0.165110764665873
"242",0.10839997271319,-0.012676736458769,0.0197909782954904,0.263336959879843,0.139213338979302
"243",0.0963016730766399,0.00830740838313227,0.00163988735533226,0.268173279081199,0.113589753576209
"244",0.0287654830669895,0.0267042776093274,0.00412172788740947,0.304612505971198,0.173846445709095
"245",0.0631323459625699,0.0397913897936275,-0.0192202287365217,0.233092209733596,0.0933364193632392
"246",0.0753994487496185,-0.00219327376943843,-0.00187241831035671,0.351136985813385,0.104967249884815
"247",0.0500409121639931,-0.00808561859299375,0.0394055767203642,0.283583154470258,0.145059955552282
"248",0.0981643415261899,-0.00268628500224864,0.0159469142271305,0.286445289256719,0.102852382216304
"249",0.0563429708672054,-0.00839390007042236,-0.0635029004836233,0.282378720387831,0.10891432206913
"250",0.0825581194176142,-0.00178548950225555,-0.0337557270950286,0.307313775525949,0.135462274394373
"251",0.0500452555698768,0.000498938503661033,-0.00998307792769195,0.28011278950198,0.13006138580144
"252",0.0603018933177021,0.016062974788392,0.0390437794132171,0.310745289874488,0.141558803863419
"253",0.043973412800069,0.00792649403877451,-0.0555638757386893,0.296135492981998,0.119129676855359
"254",0.0422133747695414,0.0356890525688183,-0.0500898891549462,0.268646377979324,0.137591766421677
"255",0.0840283350592607,0.0147935375768951,0.0186271771270181,0.280289620010778,0.101140640972945
"256",0.0289619263637012,0.0165607669097698,-0.0358410822186191,0.306054463189164,0.143080533954741
"257",0.0465816591579705,0.0204926074608719,-0.045406397233759,0.284461656433035,0.143339681558082
"258",0.0243055786729686,0.0242763478566647,-0.00917462483935181,0.262391063692395,0.116307406846493
"259",0.0913212721056247,0.00142616328376925,-0.0450844524732199,0.280143930090495,0.162434814150997
"260",0.114951132699874,0.00954118396487793,-0.0246431208278788,0.306261814911489,0.136107064529703
"261",0.0807401522730433,0.0175822627397846,0.0122018572528296,0.316991231360456,0.113326406343083
"262",0.04170363796176,-0.0127339131429334,0.0416135609833196,0.266223022555537,0.1271640197689
"263",0.0240238293720712,0.0224134102324093,-0.00368958539922131,0.283942664257288,0.168355639338434
"264",0.0675405827945384,0.00468339306720468,-0.0173841165557712,0.262243621425505,0.140824950544921
"265",0.0510767171564104,0.00341682649298521,-0.0401206393305266,0.298897655390308,0.0997270743562533
"266",0.0546695614364506,0.0188828278870834,-0.0401754236978322,0.266530151072533,0.12305000288665
"267",0.0123705767549834,0.0037259522705714,0.0186503834121268,0.276056027028439,0.118401699441284
"268",0.0623381215545084,0.0416859507248778,-0.028195250981487,0.338179814166767,0.152152105228967
"269",0.0827674565569243,-0.0141377495468998,-0.0352711588022134,0.241724583221173,0.119254822769555
"270",0.0695272292177615,0.00128310385361779,-0.00754889638977561,0.305211628413237,0.156173181044149
"271",0.0470670792804657,0.00957488485998544,0.00581218676509223,0.297929491499591,0.129560309452435
"272",0.0916393462166324,-0.0122384782555558,0.0369231723819428,0.276748119469201,0.0983732466534621
"273",0.0887278449487827,-0.00467118918562329,-0.0151470644381728,0.25526170291852,0.136972297008686
"274",-0.0036296330835249,-0.00863558729665714,-0.029391138573803,0.272882197267601,0.117434339108273
"275",0.0946546868543723,-0.0114117595449114,-0.019656340469569,0.285329392825258,0.127792798278188
"276",0.0855981394081483,0.00481341391173899,-0.0398037119995407,0.244553521091413,0.112198899247143
"277",0.0810199711495296,0.025607120522872,0.037990879353513,0.313691060106913,0.141713304538383
"278",0.125370297512875,0.0323238479476109,-0.00877888393940682,0.312842527771432,0.110592750132501
"279",0.0325919794919101,0.0357047173318893,-0.00676829148805848,0.293053216236596,0.134783171725201
"280",0.031614080990028,0.0341279517617736,0.0253137934860629,0.290520169425285,0.14288722019237
"281",0.0622394609499868,0.0342317173763067,0.0372326925890009,0.252225370279753,0.116622316515223
"282",0.0955117013524429,-0.0034250412934571,-0.0353873511298368,0.291854006231167,0.116232623892196
"283",0.0303294256282121,-0.0281165212287692,-0.0201132663689202,0.303516683767839,0.127613725396791
"284",0.0968925355674521,0.0176555358902526,0.0396552241303029,0.240824128050385,0.125509547890972
"285",0.0576331238392438,-0.00672978463422548,0.0032833393894627,0.297959507161226,0.0939017576892331
"286",0.0893092925604867,-0.00133650068451163,0.0210925826316153,0.327506658989556,0.124303781033357
"287",0.0718261391560581,-0.00112484079701224,0.0160339891446713,0.273726228101675,0.127485428466829
"288",0.0485768450755102,0.000429810074958809,-0.0211139351088641,0.250917973175209,0.115274479827881
"289",0.0853022372959505,0.0275104339948064,-0.0173486823893724,0.280629945428621,0.156058472955098
"290",0.106151210844589,0.0192284457651398,-0.0197873320451636,0.311411163377414,0.147332194203969
"291",0.0751381509991221,0.0228171745791339,0.000991079300183148,0.284078281458218,0.167381023036585
"292",0.0748177342377687,0.000242893133242648,-0.0457706581541656,0.328800891339287,0.181888344910759
"293",0.0133594729623212,0.0143651931496459,0.0117347109172092,0.271526962662801,0.162507097899712
"294",0.0625421174728971,0.00488443284304773,0.0602990807973887,0.285799142537253,0.133735817943451
"295",0.0195880881848349,0.034481871189357,0.012092723931146,0.26371974944909,0.133403548378895
"296",0.0628409656837915,-0.017483633966865,-0.00338177202277224,0.273548571632693,0.138253097163955
"297",-0.00182966589103267,-0.00085777774373878,-0.0141690538792671,0.239263302452834,0.149646439313382
"298",0.0251943635128923,-0.0231218930317418,0.0330208245443027,0.344357898890761,0.0867437262623136
