"","Mentalizing","Security","CREDs","Reflection"
"52",0.0516042416958045,-0.0195881338921126,0.383319001273026,0.19815805857943
"53",0.0898139869413733,0.0115958099282099,0.404012459958624,0.182470280532775
"54",0.0315390674680488,-0.0774454294656761,0.369035608305719,0.229667223757787
"55",0.0837410253054977,-0.0648676115166935,0.350370135824942,0.189211824149543
"56",0.0344473821813029,0.00177492861817752,0.365141654716099,0.17609825159695
"57",0.0901853119400462,-0.00364973285154118,0.393520052686972,0.169120973687054
"58",0.0723770757926103,-0.0436191196024075,0.360850386105438,0.157008202081774
"59",0.109511863452071,-0.0297599444443066,0.394795998185119,0.207072308086063
"60",0.0583111288605677,-0.0559862003966288,0.411576077556476,0.194992069897562
"61",0.075234649344401,-0.0143190719888116,0.356395016867468,0.185948389047317
"62",0.0100408956559854,-0.0497184957374407,0.420158335571982,0.203229931764418
"63",0.105356059780479,-0.00426431955664665,0.366096612164072,0.211425313371622
"64",0.099374625289296,-0.00795948844748465,0.378523595669914,0.190765462016946
"65",0.0444550068812577,-0.0341843317280598,0.355662088442382,0.132515260624266
"66",0.108119377289204,-0.032048655881576,0.413278883529866,0.136165144932388
"67",0.0859612531201254,-0.014220280395373,0.366365915233462,0.206280266783486
"68",0.0858631889199943,-0.0226051376070681,0.354678690198384,0.149344725732031
"69",0.097112299779696,-0.0254816189772763,0.361308927912481,0.206150158513148
"70",0.0586223858214583,-0.0952949942353663,0.330613539665844,0.167110453206881
"71",0.0610226610851256,-0.0554057482781477,0.421878153626231,0.190288507094169
"72",0.0445429102885837,-0.0367625388169515,0.409556052986304,0.210968930643705
"73",0.0792633355486454,-0.0433462962163839,0.370976984515358,0.16841968055211
"74",0.0630198331896281,-0.0108540801637577,0.406734476485564,0.151619037996373
"75",0.0444192294675886,-0.00139493504496401,0.374199337442059,0.192122845602949
"76",0.0359289302048377,-0.0340310764241174,0.367800252897157,0.199330561390586
"77",0.089334923699164,-0.0504255538999729,0.41480842463316,0.158119754830876
"78",0.074828969996086,0.0199622813264262,0.403158199203197,0.136402615576229
"79",0.0304720832347686,-0.0159274228605037,0.355021983287723,0.199996534508446
"80",0.066172805093266,-0.0184416124075705,0.396494161605781,0.207620466117642
"81",0.122954116749583,-0.0189526564576233,0.405002684635519,0.181991477489752
"82",0.0654995585642318,-0.0426783568143367,0.400354890754338,0.177421842498006
"83",0.0496680882524708,-0.0556698695913378,0.379037490600309,0.169333173701427
"84",0.116417297969366,-0.0325276718682148,0.362348118429977,0.216513044037765
"85",0.0249545025247714,-0.0727268888040275,0.37065442359204,0.222633718421747
"86",0.0810023745294651,-0.0583028471020979,0.330738457495276,0.207873097324966
"87",0.056601689752609,-0.079022412410109,0.331182645784568,0.175090259084749
"88",0.0368991470739047,0.00700254717092042,0.355818904760455,0.160205499577441
"89",0.0509132029580418,-0.0225865026470265,0.371196797692696,0.212438811252573
"90",0.068771086384163,-0.0722015413843101,0.423403089782016,0.171574989907262
"91",0.0722050747337108,-0.0812046704597107,0.348292779567943,0.192110168393822
"92",0.062488130368969,-0.0137164863808232,0.321702806013553,0.181890475897293
"93",0.0757862140024735,-0.0268283472867161,0.380478872336467,0.184124040961487
"94",0.107499272732711,-0.038426295231742,0.40683999528912,0.165569712555075
"95",0.0647694145206909,-0.0018516990061594,0.36344671198519,0.194972403225705
"96",0.0230120219635792,0.0132164720099678,0.372551070562164,0.176590612781464
"97",0.0338119357783533,-0.0315315352287831,0.404241532905156,0.167113343294925
"98",0.0390943766973023,-0.0450995557160817,0.360795141975228,0.153553817608997
"99",0.074312185323857,-0.0198262532753688,0.380721456512344,0.192252386634522
"100",0.0423246330355948,-0.0441296548168255,0.364096313564385,0.149289350132611
"101",0.0311038954382654,-0.0409245013947488,0.415173905421874,0.215700577861875
"102",0.0330106288398906,-0.00157342499196813,0.361414967016145,0.172999433318113
"103",0.0740958927129979,0.0124032145368309,0.362323370599122,0.223905053065321
"104",0.083488604878616,-0.0572876197439014,0.380858822514983,0.206617010036023
"105",0.0548350341936522,0.0137360272045508,0.400792040975707,0.201960096189429
"106",0.086607475404396,-0.0906426784750422,0.388568575470908,0.190512463153939
"107",0.0651732257442794,-0.0039152488800739,0.321244780874304,0.216202504730296
"108",0.0989759486692767,0.0308677958005175,0.37618027953895,0.212982405991173
"109",0.0359208982810446,0.00205700528676522,0.303543708352193,0.194610925495041
"110",0.00783836728561251,-0.0096490908179478,0.353011731048376,0.18342449613859
"111",0.057264864835792,-0.0415174555960932,0.391726267455976,0.159809695455098
"112",0.0876991921707894,-0.0321909458296611,0.367700279222714,0.150111620802705
"113",0.0253041977119241,-0.00122377360080905,0.370692987199192,0.155682725540156
"114",0.045756887407593,0.00414897610988655,0.365921586859346,0.206275714074988
"115",0.0618618452908526,-0.0353903556811484,0.390366821663572,0.231973626354617
"116",0.0593482739178811,-0.062009391948868,0.357475670867976,0.178359852600892
"117",0.0474804872690436,-0.0463052958479752,0.366081098865682,0.188302321216214
"118",0.09674960437906,-0.040039697322784,0.371948540113771,0.19159491749797
"119",0.0524009311484101,-0.00817142244444622,0.387056125906206,0.183766986313362
"120",0.0843963998418492,-0.0490282419804313,0.364118670243692,0.187140008642376
"121",0.0420827070183969,-0.0784696129015625,0.359848815191758,0.159213755777867
"122",0.0384742233228351,-0.0652348300137588,0.343898785019787,0.20073879641077
"123",0.0553959836061413,-0.0168700528844577,0.366561720409422,0.169612066722649
"124",0.106473375171091,-0.0995116920546405,0.386974842600017,0.173979098984964
"125",0.0491623059507156,-0.101481117333681,0.399470752423114,0.185539129921645
"126",0.00197004279044188,0.000178345559662688,0.366584179166413,0.162361273526263
"127",0.0350965083077325,-0.0214896674692201,0.346949515912703,0.145710821705107
"128",0.050648366805614,-0.036974908789665,0.392392284711854,0.20275789164299
"129",0.0820587125124102,-0.0059396637262949,0.33472352833959,0.134680284837891
"130",0.0765381120283167,-0.0680983853873749,0.381227537870487,0.205747721651755
"131",0.066629289027381,-0.0307437537771986,0.409158309496933,0.153780757864098
"132",0.092840538037792,0.00187554038865722,0.399082233739566,0.194803453814837
"133",0.0672911838121276,-0.0467285589417975,0.362014338610351,0.243970321623569
"134",0.0799117557684133,-0.0791580912238249,0.389797244148574,0.2018302598227
"135",0.0706240326003415,-0.0534994642915796,0.376812208469563,0.152035264040163
"136",0.0882344913304649,-0.0527924893228391,0.401907611352733,0.145400571794211
"137",0.022826276228336,-0.000153355547687875,0.405107587634695,0.156282382191527
"138",0.0368634430222444,0.0248605736298116,0.377662354523552,0.194783751819337
"139",0.0715323427945668,0.00406278039559009,0.381203215443255,0.19966283632932
"140",0.104283688775698,-0.0579823518941046,0.366721356398139,0.186198127825964
"141",0.109606003323025,0.00831475352435579,0.353788225600739,0.144288495693145
"142",0.0725038287941942,-0.048806320882514,0.42950700459089,0.247450503816497
"143",0.0405746761850529,-0.045072961625091,0.426946439045431,0.16281229768497
"144",0.0580840197103637,-0.042478589124074,0.354753569235384,0.172990203882439
"145",0.0907120463387872,0.00346088849557595,0.38114759589898,0.192720813873838
"146",0.0494824949691722,-0.00158242614939272,0.381204125125571,0.170823031767483
"147",0.0503256069543531,-0.0220397878004802,0.396010052314873,0.172135819051259
"148",0.0289828352223167,-0.00250896834687107,0.402210811661368,0.150002948330089
"149",0.0493994356409671,-0.0170702912464203,0.369941362148666,0.243211679698216
"150",0.0043853052313643,-0.0141278398210396,0.371301687147903,0.159740418266924
"151",0.0842824652017881,0.0282080707015705,0.314619534705515,0.168088729402276
"152",0.0260949849111562,-0.067282012605029,0.362933751866672,0.216687800668718
"153",0.0537163571233963,-0.0479401855568852,0.384311966381322,0.191958662851404
"154",0.0215300646227557,-0.0476346523243953,0.360714132072141,0.241993196612384
"155",0.0458348247540415,0.00126212617321446,0.340507468381089,0.185264037257286
"156",0.0407499392985065,0.00607413385424848,0.362408605949888,0.203746859777923
"157",0.0667944633509637,-0.0722553547270432,0.353357954027082,0.201337248528153
"158",0.071330087485161,-0.0885417171363592,0.376710613570393,0.233915459372446
"159",0.040219058223062,-0.0440247809439895,0.366646260040576,0.152640613347728
"160",0.0294997709059768,-0.0885416461170891,0.374811700010563,0.210627324731107
"161",0.0686197408576821,-0.0136236759189574,0.36037245809156,0.245383483958527
"162",0.0472304377949707,-0.000500940805370623,0.417734776412277,0.167854250862252
"163",0.0965835592861033,-0.0350170681176903,0.404480768452657,0.16593868518867
"164",0.0326307712686271,-0.0399619580960447,0.360736899874406,0.135584406974648
"165",0.0700973895493435,-0.0354851075510388,0.349895715168131,0.200605791720888
"166",0.10421352722158,-0.0969952677043679,0.384116546052123,0.164986799840767
"167",0.0959303927723372,-0.0932454227379809,0.40790550058445,0.172505249549047
"168",0.0919414592659392,-0.0116861252329759,0.414018612634375,0.235150908602456
"169",0.0647179206710839,-0.0358719762828588,0.413766049934495,0.111018696734902
"170",0.0566760108575052,-0.03042075041522,0.428820984410172,0.223272909405607
"171",0.0706523430687919,-0.0321556198246699,0.363332958165512,0.16427373125189
"172",0.056615971416058,-0.0491635894635086,0.354434960188184,0.146021992163821
"173",0.083674191165912,-0.0269226605042253,0.374002259825337,0.167272771087573
"174",0.0527977180653471,-0.0682764485297527,0.337326704262137,0.244850014059217
"175",0.127981977947214,-0.0382151506498677,0.403711844130954,0.196830984237939
"176",0.0915663384396782,-0.0723352363796015,0.352729666056276,0.185610043300068
"177",0.0869516546192101,-0.0494644759242716,0.416883776522543,0.222745579433931
"178",0.0155941511127901,-0.0165907717173749,0.383295538754974,0.145542822804319
"179",0.0709901255583405,-0.0395426680370876,0.344873711132556,0.194824057994791
"180",0.0367397203153819,-0.0315191484998906,0.401519707946632,0.223829728132475
"181",0.076783030271196,-0.0444094378488233,0.412550055858865,0.182045641898833
"182",0.0497520574762772,-0.025460792517917,0.406187945816621,0.213490485998374
"183",0.0802634194251815,-0.0290104813783193,0.361519553211759,0.161366167565708
"184",0.0617782747027103,-0.0567602176482046,0.371593746708605,0.189673289451942
"185",0.0417465853069616,-0.0741520667259212,0.368544531463284,0.135097997344758
"186",0.108451811439776,-0.0143360771530829,0.355666522389433,0.163414619693722
"187",0.0521316816647516,-0.0436964288021114,0.346563729113559,0.140881091335625
"188",0.0342118212573066,-0.0232240760898403,0.418431671081208,0.231229427737459
"189",0.0504514946848356,-0.0667758217206677,0.411024445273314,0.165715974666605
"190",0.0836680134864828,-0.0444528308436283,0.392615862832401,0.149202751952772
"191",0.0864212998859036,-0.0378490538225507,0.399762149308576,0.150328222664705
"192",0.0749563103361085,0.0004490834589803,0.404582819603891,0.134827992470436
"193",0.130483834988732,-0.0307787703128343,0.361552800808529,0.200227189435647
"194",0.0436338059855582,-0.0350487246653459,0.372331914024686,0.158563933673709
"195",-0.015992722542894,-0.0470088672873851,0.369787066052119,0.194922634006996
"196",0.0507000552390565,-0.0266555199377762,0.395497759498364,0.171372818058568
"197",0.0648565338742261,-0.0314185037643445,0.371031864607961,0.195428443775708
"198",0.0118081425298675,-0.0352218243686881,0.344772635809041,0.176234877829652
"199",0.0454856925880404,-0.0395873804840219,0.381028390075505,0.221447787294245
"200",0.0663963131227298,-0.0144908414888422,0.318246263013971,0.152172081282948
"201",0.0556103769573444,-0.0564454370531092,0.385696784459138,0.169217221934921
"202",0.0551010136394305,0.0088209334766262,0.409693495276238,0.163146396397319
"203",0.0187166655814481,-0.026942880828645,0.385032912973333,0.187203410851388
"204",0.0363060193743374,-0.0474122556435133,0.343595279604027,0.163439377216345
"205",0.0588339646666482,0.00172516770694857,0.358180169549498,0.200836842624248
"206",0.0825888541442939,-0.0502926366301799,0.359086480470238,0.2373123771543
"207",0.0785160428784462,-0.0218607082522849,0.366741182845782,0.141026154999427
"208",0.0340407766284822,-0.0121688906851893,0.414171848305002,0.174570515835776
"209",0.0263563308314312,-0.0267435149987217,0.372478438109716,0.186395855526156
"210",0.0424147260933314,-0.0434064376063585,0.370978709408873,0.174292700350627
"211",0.0401114973250454,-0.0343723778600095,0.364406414504738,0.165837272389257
"212",0.0637724404201193,-0.0794937226870783,0.378163707121391,0.157068437657696
"213",0.0926089338600378,-0.0776592104075395,0.346669280550439,0.180300444305345
"214",0.0790363258513754,-0.0388182475187376,0.394552128691642,0.136467614136378
"215",0.0379505426543155,-0.00531233503705176,0.408023898613614,0.198601481280214
"216",0.0368807547196438,-0.0538734666766953,0.345009511033618,0.173264777320172
"217",0.0599030435026269,-0.00450045938698222,0.370761113529072,0.193739045818299
"218",0.0512438133148707,-0.0183537462977855,0.388008581264189,0.160129376721063
"219",0.0433400677385452,-0.0239537389395838,0.401090315877211,0.188921779414759
"220",0.0698537965544165,-0.0233157714634808,0.408683214388118,0.172499737178267
"221",0.11280827068642,-0.0487057061137032,0.40972447632863,0.208708178124295
"222",0.0536826188675011,-0.0372479738542943,0.423914544792348,0.219120814312775
"223",0.054547409287338,-0.0215151555113922,0.419244296472646,0.138291673303518
"224",0.0629543693699879,-0.0593133858182321,0.388042619171873,0.200849448413744
"225",0.0601799082785493,-0.0649727767786412,0.364030468760206,0.169254354473101
"226",0.066723430318373,-0.0179389787208357,0.366109126046271,0.191345995700188
"227",0.0595202549708895,-0.0887318879242062,0.408378273536123,0.16141190881685
"228",0.0455700500854307,-0.0460581985130226,0.366722834783894,0.20785492071438
"229",0.0733095807993996,-0.0535988785007611,0.372633137072455,0.139342210351232
"230",0.11267815082275,-0.032594381786428,0.389045256124764,0.153863996245758
"231",0.0532782522163594,0.0063603067231236,0.394962485899142,0.170236703571866
"232",0.0665731896555974,-0.00109753919866996,0.411652892930485,0.240296194471379
"233",0.0823340958047195,-0.00609499591347685,0.423040081098889,0.214633073209755
"234",0.0717402581473658,-0.0316143757300611,0.377939860841498,0.16566817924992
"235",0.0455325439414573,-0.030281163536777,0.399746865942767,0.189023776416426
"236",0.0574892409382646,-0.0442431583101484,0.368951014163224,0.0948320028476307
"237",0.0374638273946766,-0.0444483004175022,0.355220657480366,0.169100144375245
"238",0.0323409425071702,-0.0246967070345511,0.384994546156134,0.172885375018588
"239",0.0966833450061877,-0.0554900910019007,0.391103348976125,0.182010040574596
"240",0.0608694109915236,-0.0132693320013376,0.384105761923796,0.177196670273695
"241",0.0926503474764553,-0.0317432581175642,0.410594084699248,0.182562419051955
"242",0.040788904175069,-0.0168117668347983,0.358914743471807,0.231137654795233
"243",0.025088296570588,-0.0411383120142133,0.36647166799456,0.205837378984753
"244",0.0566899830691322,-0.0035746818218894,0.390657123514901,0.209625452381494
"245",0.118552388319986,-0.051292327968265,0.333286943217357,0.148644016522306
"246",0.0767384362263456,-0.026616425968932,0.381387608645318,0.20917908034368
"247",0.0280177413285503,-0.0875726322568891,0.338985645785976,0.155061064123321
"248",0.0323516868997802,-0.0568027258134793,0.386850003477161,0.209146783177627
"249",0.0419269932542529,-0.0505437419102696,0.386158774157193,0.1521982030073
"250",0.0546857925709904,-0.0665464005618454,0.392273516542193,0.154506221391185
"251",0.0567903331865779,-0.0422292495090635,0.369007025409585,0.15399433792131
"252",0.10453179211863,-0.0473897394481416,0.402456614543537,0.243604992489625
"253",0.00963277398671882,-0.0573195756188485,0.420639444819765,0.190214454961927
"254",0.0302370992908796,-0.0310295621077162,0.390598865627667,0.218575889264655
"255",0.0774163282791085,-0.0326346945183996,0.376293198779737,0.140936354285509
"256",0.0303261770684226,-0.0206609087829686,0.343688426719054,0.166200172680863
"257",0.0479875131229423,-0.0624521370522873,0.391908937576651,0.18966868217731
"258",0.0677021789037683,0.00165154617335159,0.429360051361665,0.182485471543182
"259",0.0950005745154255,-0.000696331622995251,0.340025006178735,0.168021794312612
"260",0.1146378044191,-0.0343392928362111,0.364613504506854,0.158161012811806
"261",0.0825008463973337,-0.07572459880636,0.369468993588387,0.134595421856685
"262",-0.00837617222078947,-0.0935708768176511,0.401358961669795,0.1612053884061
"263",0.0599500264527158,-0.0525398752199899,0.408812721681718,0.188175349514869
"264",0.0445508940817225,0.0012813875878976,0.395855318093784,0.173881796350551
"265",0.0679137222052177,-0.0520492872528656,0.342404862501877,0.223847304113107
"266",0.0759752356780591,-0.0199777183639087,0.403986296625033,0.236923827730449
"267",0.0580089201826195,-0.000280808006065135,0.393224530892838,0.199863480433497
"268",0.0403142635665486,-0.0467640425605575,0.390432842306843,0.230554855236165
"269",0.0690690807045622,0.0343107726571783,0.387320919874361,0.161348312592659
"270",0.0800091196064256,-0.044837462504548,0.367106996248185,0.168619917686858
"271",0.0153319120091055,-0.0561661275553867,0.390282995117433,0.142274261322454
"272",0.0870444206715099,-0.0850225133180657,0.395970434874212,0.186100095930784
"273",0.0619847917348356,-0.0347547835002354,0.368600035918627,0.217181555144352
"274",0.0960073386341696,-0.0782136890221558,0.394114278701161,0.205059775818925
"275",0.0575115281995371,-0.0598326823356989,0.380941817807984,0.187447750795148
"276",0.0770061904794699,-0.0222722434789618,0.402901774824457,0.17808030740145
"277",0.0428340061421899,-0.0486251590510308,0.413140358034377,0.198071557433932
"278",0.057828288919732,-0.0698775072371214,0.361607878918214,0.232377001946659
"279",-0.003557737263312,-0.0240991450263193,0.365440148631505,0.152717407035279
"280",0.00524289728121141,-0.0274351575433009,0.361859863854015,0.179461239145834
"281",0.0931000446632698,-0.0547844902861389,0.41117881986603,0.210002649761705
"282",0.0427399131798977,-0.0108853940662688,0.365593127738322,0.23788746500005
"283",0.135202063044038,-0.0411855002762693,0.396442653260141,0.171924297229877
"284",0.01457786550744,-0.060744402303424,0.376724748858521,0.142296513015048
"285",0.0479176354390566,-0.0747700187081342,0.368998534318265,0.165649619403841
"286",0.0941673141846502,-0.0906536699736917,0.373558173720443,0.131648030817727
"287",0.0216125031686036,-0.0129214212953562,0.357145628801597,0.196906091632965
"288",0.0910039430829016,-0.0358686444131962,0.368773700918502,0.250645471544936
"289",0.024207000222876,-0.0790986774842338,0.370858027325752,0.197033075814284
"290",0.0652629308726035,-0.0873368007156309,0.369208304355914,0.191429131146429
"291",0.0765301132020148,-0.00857244815842387,0.396372084685077,0.198847946082553
"292",0.0789861225470259,-0.0657769160791474,0.424350597328798,0.200361043092651
"293",0.0404709535098624,-0.0551678605466425,0.370988802243537,0.173615548428228
"294",0.0797603362711234,-0.0338576216724485,0.376199140624295,0.170247364621567
"295",0.105486321873051,-0.060545381651032,0.381552380479996,0.193865359886655
"296",0.0419032819381164,-0.028978962395934,0.352277577942138,0.210783091264237
"297",0.081737141600941,0.00432466891631934,0.334473397130484,0.152135592153721
"298",0.0689473087106694,-0.00511571937829179,0.392640482928878,0.172183124295157
"299",0.103043282689397,-0.0196874040226773,0.366423829322005,0.155446214105409
"300",0.107928867895685,-0.0304802496224901,0.373340741018658,0.153196116161638
"301",0.117533521597212,-0.0265782827790544,0.338386693939802,0.202454732846737
"302",0.0227849009442197,-0.0547401325131936,0.356115830849169,0.182416917091041
"303",0.0540827418106781,-0.0137208832090307,0.386779654587114,0.197831972971173
"304",0.0292365929303338,-0.0715006919050259,0.383061990931051,0.171240348276129
"305",0.0388486641239602,-0.0449694027364456,0.341757714376073,0.192379914989853
"306",0.046346514998462,0.0385687496102658,0.357902642626065,0.174252935925258
"307",0.0489992486183874,-0.0310929455840178,0.367050605934731,0.183576016667272
"308",0.0269408148894716,-0.0650422270462391,0.397696023119565,0.162325625237518
"309",0.0654447918145671,-0.0656569131263063,0.401865285056868,0.152650484931204
"310",0.0904637564891059,-0.0546994767970813,0.370765304392621,0.177546081306852
"311",0.0979697263901268,-0.0618490876112939,0.421656434547882,0.201551487529123
"312",0.0587351744466074,-0.0605506364872411,0.404657774427888,0.204361654743535
"313",0.0658661997014254,-0.0185309717297346,0.396147619785315,0.229756707221502
"314",0.0255867566333415,-0.0169419256421638,0.355344981573848,0.136990488518792
"315",0.0721793415147228,-0.0463744577005091,0.379968118612067,0.165504722284975
"316",0.0174992038519675,0.00169159986513014,0.380969298608366,0.154064522673771
"317",0.118717965765953,-0.038272517741448,0.319297865873832,0.207864245332475
"318",0.0553581281308318,-0.0108430586289461,0.36514554498766,0.148596918967658
"319",0.0647242445475499,-0.0291493248899392,0.360663057226542,0.19147523551687
"320",-0.0145961081228488,-0.057835268172992,0.371309347811939,0.195157075715935
"321",0.065489489371923,-0.0900693238774656,0.369493517823848,0.224301853690915
"322",0.102538908892279,-0.021104287798829,0.370516529109981,0.163472715734114
"323",0.0311044670534541,-0.0340679615294678,0.405773616822613,0.157929031026516
"324",0.0869089823872221,-0.0384185201097939,0.368685576285945,0.147206111502946
"325",0.0438191439938029,-0.0628606835455662,0.385186728502567,0.141723077796063
"326",0.093220718642835,-0.0310702336354843,0.343700839245419,0.18927787755903
"327",0.0612900122961925,-0.0527546894924053,0.376838167228625,0.173474038962854
"328",0.030369506894705,-0.0281261101650761,0.378873909921437,0.135031100725033
"329",0.00311127453544725,-0.0374109962845687,0.371167509616672,0.210366111100003
"330",0.0766041066141021,-0.0496482069919768,0.376427801588519,0.192286282516257
"331",0.0628367276647052,-0.0679644087919506,0.368778525028711,0.179720771097029
"332",0.022869338959527,-0.0723566862476667,0.397464448724974,0.191717825383031
"333",0.0613151385185418,0.0184804737358241,0.386072153791846,0.148770603682324
"334",0.0710083545983138,-0.0171675559780128,0.364624545460779,0.184122333805714
"335",0.0529488663112619,0.0106263144930995,0.392235855679494,0.168761290329355
"336",0.073046273852284,-0.0385111684255881,0.369975326919911,0.167344288042145
"337",0.0133463218230823,-0.00592184786793578,0.3943177365868,0.177320923035455
"338",0.0721354172198281,-0.0166140787101355,0.402630685306336,0.224298796526487
"339",0.0757767234879188,-0.0188567554451263,0.338826776271788,0.220504816034466
"340",0.100564747415341,0.00190628195378972,0.397396305741616,0.148351010680666
"341",0.0871364411343718,-0.0520446115726444,0.343022468107583,0.181012353210615
"342",0.107142567546949,0.00716759334963644,0.418794173044832,0.150205230970471
"343",0.0646271244404859,-0.0607338215690842,0.434292778937786,0.185290958593862
"344",0.126100762756597,-0.0356836807770445,0.374588605103086,0.175554540188981
"345",0.0332341181575673,0.00906266599554276,0.389389055440276,0.156804083988027
"346",0.0850377836539248,-0.0840233508569091,0.358906720785277,0.195626444495557
"347",0.033142975389761,-0.00238167734394489,0.424326799458938,0.231179801969536
"348",0.0408942925566005,-0.00992091097187734,0.379349421631467,0.190904868704288
"349",0.0370838615585404,-0.0515220929527333,0.346764626500777,0.194011768355482
"350",0.0272907765506372,-0.00600215701298715,0.382511593422498,0.202527929089615
"351",0.0687374466513463,-0.0272827366574908,0.386711592758137,0.178358683852904
"352",0.044417349076176,-0.0756346827096898,0.346268575704326,0.219560611350684
"353",0.0755341869138999,-0.0525311972278644,0.400318753686997,0.168135037461194
"354",0.0900216732044455,-0.0397717290681252,0.411820637914128,0.160934131652637
"355",0.00249468688925668,-0.0499326892051769,0.370963239552949,0.199825186465284
"356",0.0498145281449238,-0.0312983881562298,0.339510652834513,0.214226410900822
"357",0.102221424365352,-0.0155827580960761,0.36655511965895,0.200649016005637
"358",0.0629713516305241,-0.0500096788949194,0.392944469404777,0.180680513051925
"359",0.119351091400617,0.0191964514763922,0.392434498591188,0.208569775900099
"360",0.0941487145145401,-0.036002356242489,0.376968978232208,0.205440265039363
"361",0.0977188229144562,-0.0493946109489528,0.351279145999884,0.182989872841922
"362",0.0645127624582741,-0.0309745915761498,0.403790522654929,0.19096217982889
"363",0.0332037028405499,-0.0558065574519009,0.398536501268728,0.207673629048298
"364",0.0526037668316706,-0.0401015819811313,0.402463937045169,0.198628056644412
"365",0.0476573902604637,0.00280756117765711,0.360948543708032,0.164043538199125
"366",0.0787893380741824,-0.0523128274820974,0.353735786457012,0.193110917786841
"367",0.0040841229462993,-0.0208240446798486,0.452282283197282,0.195331818294012
"368",0.025645770405438,-0.0519434219019053,0.336904047855658,0.20137737439494
"369",0.100769711651398,0.00988719867309237,0.37221857495045,0.227891393069764
"370",0.0781067734080763,-0.0422516340962769,0.378634190074699,0.150352412758564
"371",0.0732670126131704,-0.0820685680511091,0.374249732515286,0.162136515912129
