"","mean.int","mean.slope","min.int","min.slope","max.int","max.slope"
"69",0.131548938047167,0.0918517562846294,0.410761144990538,0.147948223006497,0.0271159910989292,0.0255702855983306
"70",0.147846352451941,0.0867830168943938,0.44824447268647,0.132883068965779,0.0303657725206167,0.0239763614344328
"71",0.156637958400086,0.0897886633890366,0.407475452118191,0.1386517372747,0.041681900650976,0.0299103474331103
"72",0.141848801510229,0.0669585067179488,0.417996202045651,0.13698970903053,0.0313993531808528,0.0136339412409676
"73",0.151530365591852,0.0734772543221336,0.369582651852018,0.14454090705271,0.0456172926851222,0.0190994319234053
"74",0.168094982384188,0.0745531625435423,0.473073849747174,0.1720840800971,0.0372178616711381,0.00742566835674024
"75",0.16287713708823,0.0758562146313328,0.425803663594928,0.114864733079073,0.0422608469980555,0.0251979291828376
"76",0.143205942963282,0.0744232401365066,0.427547898361993,0.115446810926518,0.0307971496772601,0.0218704476874341
"77",0.164125070530928,0.0968107318920906,0.402297472485982,0.176040018271344,0.0476973957900792,0.0249976117447974
"78",0.164341980263409,0.0558837681400981,0.458444393242158,0.142207401552498,0.0375088828105125,0.00481784480095505
"79",0.142624986818854,0.0682085996249825,0.427692429707045,0.138220648936635,0.0304806306596712,0.0135562821364965
"80",0.153637554614414,0.0814653647161811,0.437730321236345,0.170167195645796,0.0348599003359091,0.0137450640509143
"81",0.155283557502134,0.0979582490009972,0.371784798601649,0.166529029815806,0.0478661170459868,0.0315078220119735
"82",0.163164370636679,0.0805244453920823,0.438799512297413,0.149770350906943,0.0401173790937213,0.0179918907197307
"83",0.140916602268394,0.0728214625787987,0.489889963686198,0.110307666543047,0.0225883835083852,0.0166706375401815
"84",0.140617412588731,0.0924371276894048,0.424215254099154,0.173776755580904,0.0299224292684856,0.0197001319740643
"85",0.133030327662561,0.081813222928028,0.501042443304788,0.148837964425907,0.0187492279463169,0.0129570385913175
"86",0.183779714049999,0.0675744186136735,0.402230010101811,0.157117375509238,0.0626805358984222,0.00866513912095662
"87",0.136150290727501,0.0853646118464649,0.43938305397615,0.172918445043414,0.0259233103237531,0.0148765063346042
"88",0.163930691266345,0.102922813804932,0.393492961471288,0.200296120950944,0.0494424128804529,0.0228229831912172
"89",0.121900925083227,0.0701694238816132,0.405757804476709,0.142728915706597,0.0231777324211348,0.0143118195959901
"90",0.132931137157237,0.0666319805664776,0.413263316723227,0.134640617462147,0.0274864050685528,0.0139007393278963
"91",0.140261850056964,0.0851582018013578,0.449101453643518,0.14775607553014,0.026669733540656,0.0190549265704452
"92",0.129108606349025,0.0763630290728746,0.451612056557959,0.171314662946571,0.0216605322774805,0.0103582500300875
"93",0.149205478610682,0.0709360138765714,0.397610439737806,0.106620954298857,0.0387669104219865,0.0250230393664053
"94",0.145774652046794,0.0795135933019519,0.411896763098426,0.178335517067162,0.0344244168733809,0.0125762535589492
"95",0.161644008740455,0.0632678559430868,0.415678673171793,0.140792967119733,0.04336477623009,0.0107563240928442
"96",0.158974429479742,0.087749510410022,0.471309507672623,0.192174754171531,0.0327411899116098,0.0100892665169686
"97",0.160704132442124,0.0858089421513696,0.44301340823146,0.139099666344627,0.0379721474082959,0.0236071767950446
"98",0.126227789908146,0.097553355678896,0.47972606624946,0.148440725559584,0.0181592177253681,0.0208371482426205
"99",0.163572128462615,0.0824642533004138,0.449913499067457,0.155104231749624,0.0384706659562235,0.0170123735560363
"100",0.160802342226544,0.0607327284378834,0.433498243701149,0.120749555550953,0.0396276742499072,0.0129240257380207
"101",0.149548224624889,0.0810719127830418,0.369603920908823,0.180869595337299,0.0442107784451259,0.0150047692030808
"102",0.153674637448673,0.0860671345292018,0.451241614693172,0.140442484834915,0.0328939482760614,0.0220330158273394
"103",0.147192847321872,0.0833722466209043,0.425795039057031,0.196224999864877,0.0331385463128128,0.0102198778520916
"104",0.126198588840287,0.102151201419799,0.423137146101861,0.159710404142581,0.0232683109510401,0.0269970649745071
"105",0.14968882109151,0.0809039228115519,0.4424353304693,0.153358515656565,0.0320824144656798,0.0166506578537364
"106",0.136812559345277,0.0641656990671657,0.431436463821976,0.118950489991178,0.0271554023811108,0.0145308198968409
"107",0.163338168872797,0.104000354285446,0.456589074143739,0.157565864316019,0.0372511313509007,0.0292567578432845
"108",0.149006155015242,0.0598051034030324,0.498978164484774,0.118049687988321,0.0248406685266649,0.00944171213503479
"109",0.154067680957794,0.0747868479996685,0.468456755868536,0.183388716274476,0.0307236094642904,0.00633820800616172
"110",0.126488614245109,0.100413313799968,0.471495070104558,0.110710209785804,0.0189156383970745,0.030664897051719
"111",0.143956826802734,0.0915185665287851,0.408205485437672,0.209876345913652,0.0339612383696442,0.0126826657746975
"112",0.148370873166035,0.0846573356250979,0.465835276645712,0.136202089817616,0.0283752375188255,0.0203587736132824
"113",0.168254273863295,0.0576170132437984,0.454234298172956,0.0906649048416102,0.0404415623348226,0.0170214718786567
"114",0.162617470993097,0.0890682424042206,0.428048870750358,0.197678855077998,0.0416900054092119,0.0120730261553263
"115",0.153818384335164,0.0997021322442051,0.454271464345973,0.148181290677194,0.032538543680888,0.0282024148195577
"116",0.153946535097654,0.0972541300487232,0.450311035312808,0.114257860463263,0.0331677966335387,0.0365233772524105
"117",0.139742193511787,0.095175312334498,0.442707840561079,0.150472904773109,0.0271831231538725,0.0245595979643985
"118",0.141352593680759,0.0733517457882883,0.400514635744759,0.153264039854911,0.033651080498511,0.0149474106056459
"119",0.15626059005855,0.0641272725186193,0.472402286314413,0.144522320671137,0.0312556236570339,0.00817910571472648
"120",0.145425608148385,0.0839642562019191,0.434882187975613,0.126534815093453,0.030939148570744,0.0248199787055725
"121",0.143612962861399,0.0615848425955644,0.449311206926457,0.126865379882913,0.0281924396351145,0.0111125388408782
"122",0.156154777280068,0.0629944989230911,0.408921966745628,0.188699771943016,0.0411119139675281,0.00124512094447912
"123",0.139610456717681,0.0912331822015839,0.4319700673469,0.126531216737233,0.0284285910213062,0.0289543889154781
"124",0.156835213962398,0.100843889723821,0.445532365270721,0.112686994843763,0.0354138140956557,0.0410903475585572
"125",0.163979233849922,0.0910004412018337,0.401387665129341,0.15786926479271,0.0477862641171245,0.0263135931428607
"126",0.16776322948418,0.0959885304002067,0.442745629373415,0.209606098366031,0.0421880768687763,0.0118298376165776
"127",0.160758084953285,0.0823147141762927,0.410421351287706,0.170886270294408,0.0437911474955371,0.0157641525344592
"128",0.158125196784795,0.0644674594165546,0.411225778437999,0.136118010703091,0.0419403339367629,0.0128382655116989
"129",0.166781782335509,0.0684531689285604,0.417422969517543,0.164352877321779,0.0464072438862453,0.00814862080309756
"130",0.149581089845275,0.0886196339174499,0.487048137897342,0.14143588123191,0.0263999034824024,0.0194793358539059
"131",0.131379675017064,0.0630297882954625,0.425500376406035,0.147232812969997,0.0253214999158355,0.00946842489311024
"132",0.151649259905907,0.0617705853137521,0.443324514371905,0.204915908856589,0.0329733495759355,-0.0015683484649672
"133",0.159363050258682,0.0870917357934123,0.484969940907579,0.172421516776845,0.0310557666916679,0.012898435309666
"134",0.159676344573298,0.091692629988904,0.446919289713151,0.210108247711193,0.036761828787501,0.00966093679485141
"135",0.156003090839829,0.10039158146147,0.445883138636658,0.199735293776798,0.0349092184614931,0.016714907963365
"136",0.16374666805607,0.0687281953539997,0.465362795623421,0.105398503369956,0.0360904132044193,0.0193770062022705
"137",0.172291219320453,0.10460557896265,0.468527375965658,0.149036973189436,0.0403051005710764,0.0317317611544221
"138",0.146769921538883,0.103277225286243,0.451603015257346,0.156922271109705,0.0294055686412641,0.0276195335794303
"139",0.141394891067197,0.0664047546244941,0.375826132572855,0.12500282470499,0.0376358345853052,0.0183024161542363
"140",0.147200444890079,0.0994642792310088,0.426827872986667,0.124832553719386,0.0329928971332307,0.0371456955687119
"141",0.141398421984152,0.0708329652817992,0.429514600679013,0.176146750604174,0.0296213766234015,0.00800170454631567
"142",0.136865308312381,0.078139258543303,0.43475886856257,0.161264710535994,0.0267863135850805,0.0138188467037119
"143",0.152466150463368,0.107887105156335,0.45964689863856,0.110178912011296,0.0311208475283422,0.0437768760598796
"144",0.169891014998673,0.0880872174197423,0.442924478257143,0.216909209642617,0.0434659395398001,0.00566759888387858
"145",0.135618926347851,0.0750383442848285,0.421216241300575,0.148195537731655,0.0278223024533903,0.0154611990902787
"146",0.138870918279405,0.0688454474382662,0.406565472598004,0.127495232670656,0.0314074465323569,0.0171767696446681
"147",0.154529209403239,0.0674569979029091,0.422684863695705,0.173780728524885,0.0377445363241816,0.0062705396759164
"148",0.165836655158207,0.0727455925380376,0.461194363914638,0.116143985212404,0.0378931484041217,0.0198003659733605
"149",0.148964994676041,0.0641024865818748,0.436069501228545,0.112832182909036,0.0326032970751592,0.0160568595055243
"150",0.166161820039929,0.102487031129914,0.408025809061662,0.152140723494272,0.047915771845431,0.0367745188274292
"151",0.153538833575636,0.0837809755126429,0.406188717030955,0.170919518463315,0.0399606280241991,0.016995968441027
"152",0.152569672539862,0.0873575457729401,0.459623919740044,0.18596246391927,0.0311749156577889,0.0120646770726852
"153",0.140246120531408,0.0882769048704249,0.452626399284615,0.156472279493415,0.0262559067471492,0.0186292510439941
"154",0.167728645321595,0.105775540777325,0.438332519320302,0.197069052517093,0.0429762816554508,0.0214145001706367
"155",0.144976188396238,0.0811628140527033,0.404726313035566,0.179179830072756,0.0350737715557929,0.0137144907266658
"156",0.14999646325821,0.0922972660969573,0.436612312072151,0.173621167975561,0.0330689440842419,0.0190042790209365
"157",0.148289673972255,0.071794843996012,0.415567649668023,0.144110243297797,0.0352825080148204,0.0152080709826357
"158",0.149575708288044,0.0780724258497777,0.424392429296957,0.159096482567729,0.0346489266396045,0.0150781839138221
"159",0.166612070002593,0.0818479022231632,0.425270816416696,0.136975151783412,0.0447426774115215,0.023639453864067
"160",0.154996091892571,0.0878301138398944,0.459947792055353,0.20353198404675,0.0323394604060166,0.00870550450209166
"161",0.159578324253597,0.0687439002039504,0.42975851336864,0.16275433686154,0.0395408583977278,0.0086391949581696
"162",0.140716032212307,0.0747895293461176,0.436295626628604,0.157600984392298,0.028423632809286,0.0128111154419854
"163",0.143773174248891,0.0880303583500072,0.458757441716606,0.198691194796331,0.0271298071455488,0.0102041474460434
"164",0.162283301849035,0.0819751264447598,0.417255633807154,0.18922076847728,0.0434784699097841,0.0106046692594994
"165",0.148945998049719,0.0513775792215676,0.442901773109672,0.197237446702022,0.0316373403133743,-0.00393273974411463
"166",0.136043942125329,0.0540710083569043,0.42996076936584,0.0811262562544006,0.026968869739748,0.0159081777702231
"167",0.173002786284006,0.0744252499431043,0.488697129943407,0.169576535395885,0.0373529146833446,0.00688331916402322
"168",0.154013388728471,0.0682146136961354,0.384183534866937,0.111905578021554,0.0443926906893064,0.0231803483928445
"169",0.169353865038218,0.06230309201023,0.437761020185251,0.210329277765004,0.0441019770429662,-0.00515213984841275
"170",0.131137525138142,0.0752532512323809,0.457275161842242,0.150675296267432,0.0219264159506308,0.0127348011687728
"171",0.164252649461529,0.0734915839344351,0.421783044696001,0.18934102740663,0.0438872444289539,0.00545465879283383
"172",0.14865489394065,0.0919625531960269,0.453400068420135,0.208534688663903,0.0300847142912421,0.0102673152067356
"173",0.140795404209326,0.0812466064248296,0.468479478091713,0.166409436947113,0.0247363746544509,0.0123141482618446
"174",0.15457932808294,0.0827293121439411,0.416041893176367,0.151893903441089,0.0388890784019469,0.0203342309175921
"175",0.155100624124043,0.0897052774864161,0.427369220137453,0.133000094686012,0.0373094211968955,0.0289986445049725
"176",0.146504672602838,0.0780576721343335,0.402199722653926,0.108910220014885,0.036366425111962,0.0288354417117832
"177",0.134104075918587,0.0586906327209156,0.3816354589345,0.166554373274611,0.0323487443660934,0.00554557383144391
"178",0.155005638537869,0.0668025198130131,0.46059185409949,0.148845879356963,0.0322544082188117,0.00921372197990202
"179",0.140926713390254,0.0865759313373609,0.412873257967582,0.144284380913759,0.0316244220621233,0.0239550367166349
"180",0.161471499428686,0.0835197676909134,0.483784426405911,0.162595849298414,0.0322285495959399,0.0133138783938481
"181",0.147697669114401,0.0680534855425994,0.4144925074231,0.154016320651931,0.0351130307631305,0.0110810027011052
"182",0.145936453518718,0.0709754983959602,0.420278342837296,0.146309277788541,0.0332631409953668,0.0139603404929938
"183",0.152003604274432,0.0804538285549319,0.448757249644594,0.158436594074367,0.0323860367914904,0.0149460626808424
"184",0.1354671234123,0.0843973509237538,0.391621659520517,0.150436841064652,0.03166561659233,0.0226097016272734
"185",0.152816530694442,0.0922572993766246,0.440085366437124,0.132149695537302,0.034063034216046,0.0291847831483103
"186",0.130363607637816,0.0959897665620859,0.411126995340384,0.188120900533002,0.02649923950887,0.0192354249235477
"187",0.150455458722019,0.0640238687688379,0.448439162204462,0.185864311014813,0.0316420151405612,0.00230549398594523
"188",0.142426743012481,0.0787381379640575,0.449422112735382,0.185645536417872,0.0276252248409654,0.00901439256685872
"189",0.147255691336064,0.0962448667515085,0.420469987291692,0.150575278890021,0.0339571165831337,0.0285491937754649
"190",0.16784938145173,0.0791244591718616,0.44237109449111,0.176822630229124,0.0423088451475081,0.0103329225529079
"191",0.164009124211469,0.0878737586778328,0.440386921501868,0.138610156388444,0.0403442172455327,0.0256970371308203
"192",0.146966981234797,0.0854322950947749,0.449698788313699,0.179078899350783,0.0297455717432538,0.0131899269912803
"193",0.165559559030136,0.0787913805618665,0.419081412961922,0.123162337960163,0.0452631418120881,0.0259129205292466
"194",0.139037841097842,0.0918256912003422,0.467405256170842,0.0867180263451041,0.0241164353005929,0.0343527789910964
"195",0.125004173913787,0.0643427732181636,0.368215099012188,0.127886824711756,0.0291694763317583,0.0160630164323762
"196",0.135028899801896,0.0874079523239504,0.433660323466488,0.149282331991548,0.0260656736288988,0.020877922349415
"197",0.155410057495126,0.0681883866603003,0.410373696253484,0.138352261491825,0.0403849307834346,0.0147077690065943
"198",0.134723245834631,0.0858942931038522,0.472396223293069,0.19808663793403,0.0218878530954581,0.00889927471862567
"199",0.141599662124085,0.0782181014152788,0.463982897537906,0.144295918416459,0.025570614257248,0.0151488122294913
"200",0.133985910970284,0.0716852940021514,0.388708546754506,0.167484143483795,0.0312627690089604,0.0118464716012868
"201",0.164066097705827,0.0791196343111869,0.472336401280672,0.187851699158895,0.0351920538435529,0.00666468701470619
"202",0.133076188363663,0.0941785862680586,0.418244085663683,0.193204734891457,0.0269545421881867,0.0168224445857751
"203",0.145626545781285,0.0845605874472498,0.430686661237675,0.117616393619382,0.0316166475741904,0.0278541466817115
"204",0.152055146388671,0.0788657727518247,0.388561298601814,0.20171033662194,0.0422245659087329,0.00788361143221225
"205",0.138046542017094,0.0822659788824115,0.402535831313501,0.10221754737169,0.0315286300872895,0.0322484675365643
"206",0.151187562216888,0.0612224090060365,0.405180674289272,0.162524575115916,0.0386854145161512,0.00585231212045566
"207",0.14361758461097,0.0888781522578648,0.498279575302966,0.181752863568789,0.022798204019442,0.0109434257184003
"208",0.154145431525907,0.043776284343816,0.500846603479925,0.117521548274562,0.0267496476253861,0.00295446708058485
"209",0.159728282188698,0.0847435260909153,0.439357630012935,0.139992766910766,0.0380141013972768,0.0229521470870856
"210",0.160038728198112,0.0863272403002943,0.489542459781509,0.159825310625714,0.0307658787979961,0.0148253457532617
"211",0.1506051770942,0.088199208578202,0.389799414393869,0.178708538204238,0.0410441400882407,0.0190094307989368
"212",0.149268284417188,0.0919176058033249,0.482220282753021,0.166715569731664,0.0268206802086414,0.0163470380022186
"213",0.142832421133989,0.0799271184643085,0.396755258884764,0.190205848570608,0.0350775060028611,0.0112250402257573
"214",0.155288092527358,0.08130585251734,0.418288118175213,0.170127477792308,0.0389328891480878,0.0148833595720584
"215",0.168005467557088,0.0879190485447774,0.412335176804047,0.20041340156394,0.048290605283103,0.011253005612618
"216",0.135583444636662,0.109070171724256,0.431455906957329,0.163376860244811,0.0265770849687379,0.0305697228408547
"217",0.156785541130476,0.113438779476738,0.428903825255231,0.127872567649673,0.0380361315840153,0.0491779476101068
"218",0.153151187056005,0.0649165934628954,0.427072857177203,0.160629955032603,0.0362400142430819,0.00744308055139069
"219",0.145250656113874,0.0753205207385796,0.481579081478708,0.124669790892287,0.0251843816215571,0.0162714889817559
"220",0.156429171362065,0.0768872348205051,0.425343562166996,0.139260247703269,0.0384201632621046,0.0190589178085727
"221",0.151371192793199,0.078191436561747,0.464215764978031,0.148342379041627,0.0299862940757717,0.0147395607258752
"222",0.153659586688955,0.112722873447128,0.456267486414757,0.125448020526469,0.0321784852720595,0.0435241948147777
"223",0.132604571570692,0.0738566745806247,0.41499891891135,0.167977520260675,0.0271169031747893,0.0116387396362646
"224",0.158546127928206,0.0712492988811724,0.404279624279821,0.177912800375539,0.0435173465134549,0.00772364875233601
"225",0.144179506779789,0.06940892129411,0.390383596599189,0.23065910024459,0.0369062764922016,-0.00121971246552499
"226",0.14353492504222,0.0834661740449763,0.431680398671778,0.180530924241293,0.0304099320618535,0.0130912715379474
"227",0.132285481453673,0.0921605049138634,0.384744404460849,0.158766642496828,0.0308852878634542,0.0259836135915477
"228",0.133986449203157,0.0816547678269197,0.448975517043592,0.149617523490955,0.0239277347579825,0.0165257843265343
"229",0.163248196693905,0.0565930357744256,0.417582961846542,0.184405113545411,0.0440408527011887,-0.00215401645546082
"230",0.157942595589548,0.0952832169351653,0.419525918638472,0.176233778452475,0.0403312969740298,0.0220045602196827
"231",0.148620533341765,0.0558698610732948,0.501011286971116,0.108181496816521,0.0244694159287456,0.00919097593978942
"232",0.142302719282579,0.0824023079499412,0.433075917709598,0.184721241341567,0.0296088945827251,0.0117056736822038
"233",0.153852529051441,0.0806602655736626,0.457794435642939,0.156181344823204,0.0320635696975053,0.0149354815601215
"234",0.143441902462564,0.0827866556701822,0.424836086937633,0.159295653122028,0.031288932082576,0.01750161910375
"235",0.154134447555987,0.0925605177039089,0.485901118786672,0.163846908185611,0.0285263306767705,0.0171468888416502
"236",0.163241051418811,0.079650285965591,0.508638669373223,0.160299317224469,0.0297426737930881,0.0102728940884333
"237",0.147840023592388,0.121609325857411,0.471919168953238,0.161169793630474,0.0274003174336955,0.035078576931194
"238",0.147334767363024,0.0830542044065229,0.423688075214388,0.149264358093709,0.0335234439317439,0.020156046903752
"239",0.151303262602214,0.0875336494700337,0.424544117033198,0.214894728506103,0.0355915322058481,0.00835902634090314
"240",0.164939388412692,0.0825909986137879,0.383328991352393,0.118596174036927,0.0524854162739098,0.0343172066229418
"241",0.159441890809224,0.069284601114031,0.37022081575772,0.114662174104737,0.0513329067136184,0.0247799128468656
"242",0.163053788656438,0.0979843323283864,0.420001936948366,0.200936067860232,0.0434542014567242,0.0170963511715897
"243",0.137001931633731,0.123087082412723,0.447320909767493,0.134848685874776,0.0254121892331962,0.0455021892001897
"244",0.142471393786089,0.0669217397962183,0.408616328892689,0.182983087463462,0.0330731689055611,0.00561142302941366
"245",0.152747316526912,0.0635245386517513,0.503996858256338,0.110864457265766,0.0258112974966617,0.0120923398235719
"246",0.170952132058976,0.101303329180573,0.415435444510854,0.140535135430225,0.049687170663594,0.0395613866424511
"247",0.149524972921652,0.0995845232801379,0.400583316458094,0.128251151587263,0.0384534868403168,0.0406217371108374
"248",0.133743846627591,0.0721742609028736,0.442933777672805,0.141349416273097,0.0244637648659659,0.013811889176847
"249",0.147435337103761,0.0862433438971911,0.449923178918454,0.162083124373967,0.0299442795380542,0.0170276851858842
"250",0.138034475534484,0.081444731509433,0.411632172934393,0.171086338496047,0.0302708819742039,0.0151221389303824
"251",0.171077082890381,0.0697883453829807,0.471991952498304,0.190918726927346,0.0390317631714657,0.00124372112592572
"252",0.136380337910806,0.0572416618686882,0.429825740003491,0.17477251315819,0.0271436782218089,0.00275371590403198
"253",0.133514524646474,0.0716991442466741,0.448528574819222,0.148073165114894,0.023774386400667,0.0121586177877561
"254",0.134239465838669,0.10580731741607,0.447147621809038,0.183330034045259,0.0242283091518305,0.0221755140320028
"255",0.16454818238304,0.094979569566747,0.427801390230275,0.164151352695951,0.0429413526185375,0.0246912438334631
"256",0.148476809448426,0.0798627158729355,0.424077776629074,0.190156341462524,0.0340898535123287,0.00968659554943311
"257",0.143412572016329,0.093697187097975,0.427076831200092,0.204036794615279,0.0309672649284898,0.0138211253629812
"258",0.141269675102817,0.0574096921976107,0.447530659500039,0.182344277612005,0.0273162206390124,0.00113608365844162
"259",0.142983272017588,0.0918508627038674,0.45760271184299,0.168720636014615,0.026908843457944,0.0177145924596454
